wavelength,fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,fac_9,fac_10
691.255,6.92,7.14,7.03,8.55,5.87,7.4,3.3,9.7,6.47,5.6
691.58,6.95,7.13,7.06,8.58,5.91,7.42,3.31,9.76,6.43,5.52
691.905,7.09,7.04,7.02,8.46,5.79,7.38,3.25,9.66,6.35,5.41
692.23,7.06,7.03,6.82,8.5,5.77,7.44,3.24,9.62,6.28,5.41
692.555,7.26,6.99,6.62,8.63,5.8,7.63,3.26,9.74,6.33,5.38
692.88,7.22,6.85,6.5,8.47,5.51,7.45,3.21,9.55,6.06,5.35
693.204,7.36,6.94,6.64,8.69,5.58,7.57,3.28,9.82,6.3,5.55
693.529,7.35,6.97,6.61,8.73,5.57,7.53,3.42,9.93,6.31,5.6
693.854,7.53,7.08,6.67,8.94,5.77,7.62,3.5,10.02,6.47,5.62
694.179,7.64,7.12,6.8,9.02,5.99,7.71,3.48,10.03,6.61,5.67
694.503,7.67,7.29,6.92,9.01,6.1,7.95,3.73,10.06,6.68,5.78
694.828,7.59,7.41,6.82,8.77,6.13,7.99,3.61,10.2,6.65,5.85
695.153,7.49,7.39,6.92,8.85,6.24,7.94,3.79,10.33,6.76,5.92
695.477,7.37,7.49,7.13,8.9,6.19,7.93,3.75,10.21,6.76,5.99
695.802,7.41,7.69,7.37,8.91,6.37,7.97,3.81,10.42,6.95,6.27
696.126,7.24,7.45,7.43,8.8,6.32,7.77,3.67,10.23,6.83,6.14
696.451,7.36,7.72,7.47,9.03,6.43,8.02,3.72,10.53,7.05,6.3
696.775,7.31,7.71,7.42,8.83,6.3,7.91,3.69,10.38,6.89,6.22
697.099,7.55,8,7.67,8.88,6.41,8.16,3.78,10.41,7.04,6.43
697.423,7.47,7.94,7.67,8.72,6.43,8.16,3.78,10.44,7.02,6.32
697.748,7.46,8.09,7.54,8.72,6.46,8.24,3.94,10.65,7.09,6.51
698.072,7.48,7.94,7.44,8.7,6.34,8.28,3.96,10.71,7.07,6.57
698.396,7.46,7.85,7.43,8.69,6.17,8.07,3.83,10.66,6.97,6.46
698.72,7.43,7.95,7.24,8.65,6.17,8.19,3.68,10.46,6.88,6.36
699.044,7.37,7.89,7.09,8.6,6.11,8.2,3.79,10.61,6.87,6.4
699.368,7.17,7.59,6.94,8.45,5.87,8.05,3.65,10.44,6.69,6.01
699.692,7.22,7.74,6.93,8.46,5.82,8.01,3.69,10.35,6.69,6.03
700.016,7.09,7.53,7.04,8.26,5.86,7.86,3.73,10.11,6.63,5.95
700.34,7.03,7.56,7.08,8.36,5.98,8,3.91,10.17,6.68,5.97
700.664,6.74,7.44,6.76,8.25,5.86,7.79,3.77,10.17,6.46,5.74
700.987,6.46,7.4,6.58,8.15,5.62,7.69,3.77,9.98,6.35,5.81
