wavelength,fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,fac_9,fac_10
557.961,35.7,31.77,26.97,25.78,27.19,23.81,12.15,16.14,16.95,13.61
558.304,35.62,31.68,26.98,25.75,27.16,23.74,12.13,16.17,16.87,13.63
558.646,35.58,31.64,27.01,25.75,27.19,23.74,12.26,16.23,16.91,13.68
558.989,35.54,31.64,26.97,25.79,27.21,23.77,12.22,16.26,17,13.6
559.332,35.58,31.57,26.87,25.74,27.15,23.75,12.19,16.19,16.94,13.57
559.675,35.51,31.55,26.79,25.72,27.1,23.7,12.06,16.14,16.87,13.56
560.017,35.5,31.52,26.68,25.69,27.1,23.69,11.93,16.06,16.73,13.44
560.36,35.5,31.49,26.73,25.6,27.01,23.57,11.78,16.04,16.68,13.32
560.703,35.44,31.51,26.72,25.5,26.96,23.56,11.65,15.95,16.6,13.27
561.045,35.25,31.37,26.65,25.51,26.94,23.49,11.59,15.96,16.53,13.28
561.388,35.17,31.27,26.62,25.41,26.86,23.46,11.53,15.88,16.39,13.22
561.73,34.99,31.16,26.51,25.36,26.84,23.31,11.42,15.81,16.35,13.16
562.073,35.04,31.13,26.45,25.29,26.82,23.25,11.3,15.72,16.35,13.05
562.415,34.91,31.04,26.38,25.15,26.76,23.17,11.1,15.64,16.21,12.9
562.757,34.89,31,26.35,25.08,26.75,23.07,11.07,15.54,16.11,12.91
563.1,34.76,30.9,26.33,25.02,26.67,23.03,10.94,15.5,16.04,12.84
563.442,34.81,30.84,26.25,24.95,26.7,23.01,10.92,15.41,16,12.79
563.784,34.66,30.72,26.29,24.94,26.63,22.92,10.87,15.39,15.96,12.81
564.126,34.56,30.71,26.14,24.86,26.65,22.93,10.78,15.31,15.91,12.78
564.468,34.55,30.57,26.03,24.8,26.53,22.83,10.75,15.28,15.85,12.74
564.81,34.53,30.56,25.91,24.74,26.54,22.76,10.67,15.27,15.79,12.71
565.152,34.56,30.49,25.86,24.76,26.52,22.71,10.55,15.2,15.76,12.61
565.494,34.67,30.49,25.82,24.7,26.48,22.72,10.5,15.2,15.74,12.55
565.836,34.57,30.39,25.74,24.63,26.39,22.64,10.47,15.17,15.6,12.49
566.178,34.57,30.37,25.65,24.62,26.37,22.6,10.37,15.11,15.58,12.43
566.52,34.44,30.3,25.59,24.56,26.33,22.49,10.2,15.04,15.51,12.28
566.862,34.46,30.33,25.53,24.63,26.48,22.55,10.21,15.09,15.53,12.33
567.204,34.38,30.3,25.45,24.64,26.5,22.54,10.15,15.09,15.52,12.34
567.545,34.24,30.26,25.31,24.51,26.44,22.45,10.04,14.94,15.47,12.23
567.887,34.21,30.21,25.27,24.46,26.38,22.4,10.02,14.94,15.4,12.18
568.229,34.1,30.21,25.24,24.47,26.42,22.35,9.99,14.88,15.33,12.11
568.57,34.07,30.12,25.3,24.39,26.37,22.28,9.91,14.71,15.27,12.03
568.912,33.98,30.06,25.13,24.33,26.39,22.23,9.85,14.66,15.22,12.06
569.253,33.74,29.96,25.02,24.26,26.29,22.17,9.78,14.56,15.02,12.01
569.595,33.61,29.9,24.9,24.2,26.29,22.15,9.7,14.54,15.06,11.98
569.936,33.51,29.82,24.8,24.1,26.19,22.09,9.7,14.46,15.08,11.95
570.277,33.47,29.75,24.7,24.01,26.11,22.11,9.7,14.38,15.06,11.93
570.619,33.33,29.59,24.5,23.82,25.94,21.9,9.59,14.26,14.92,11.81
570.96,33.26,29.53,24.4,23.79,25.88,21.84,9.52,14.21,14.85,11.7
571.301,33.25,29.48,24.37,23.77,25.86,21.86,9.48,14.2,14.8,11.67
571.642,33.17,29.41,24.32,23.75,25.9,21.79,9.41,14.18,14.77,11.66
571.984,33.15,29.36,24.23,23.67,25.83,21.72,9.27,14.1,14.72,11.62
572.325,33.11,29.35,24.11,23.64,25.71,21.74,9.24,14.12,14.68,11.58
572.666,33.12,29.34,24.14,23.63,25.62,21.68,9.2,14.11,14.69,11.55
573.007,33.11,29.28,24.1,23.57,25.6,21.64,9.15,14.12,14.72,11.49
573.348,33.13,29.27,24.1,23.58,25.59,21.63,9.12,14.07,14.66,11.51
573.689,33.05,29.19,24.09,23.56,25.6,21.62,9.05,14.08,14.57,11.5
574.03,33.01,29.13,24.04,23.52,25.62,21.56,9.01,14.08,14.51,11.49
574.37,32.93,29.08,24.08,23.54,25.63,21.56,9.03,14.09,14.54,11.47
574.711,32.87,29.01,24.08,23.49,25.57,21.53,9.01,14.05,14.52,11.46
575.052,32.87,29.01,24.08,23.46,25.56,21.53,8.98,14.04,14.53,11.45
575.393,32.84,28.98,24.1,23.41,25.48,21.53,8.92,13.98,14.51,11.38
575.733,32.78,28.93,24.03,23.4,25.45,21.52,8.94,13.96,14.54,11.37
576.074,32.72,28.86,24.03,23.36,25.45,21.48,8.89,13.91,14.5,11.32
576.414,32.66,28.79,23.99,23.3,25.45,21.48,8.82,13.87,14.5,11.27
576.755,32.68,28.76,23.97,23.27,25.44,21.43,8.79,13.82,14.48,11.26
577.095,32.64,28.69,23.92,23.21,25.41,21.35,8.78,13.8,14.45,11.22
577.436,32.66,28.69,23.88,23.17,25.36,21.34,8.76,13.75,14.46,11.18
577.776,32.62,28.64,23.86,23.18,25.3,21.32,8.74,13.73,14.47,11.14
578.117,32.58,28.6,23.84,23.15,25.26,21.29,8.68,13.66,14.45,11.11
578.457,32.52,28.56,23.79,23.09,25.23,21.27,8.61,13.62,14.4,11.06
578.797,32.42,28.48,23.72,23.05,25.19,21.16,8.56,13.56,14.33,11.02
579.137,32.41,28.4,23.65,23.01,25.16,21.09,8.54,13.51,14.29,10.98
579.478,32.39,28.35,23.63,22.98,25.08,21.06,8.49,13.5,14.24,10.92
579.818,32.32,28.32,23.57,22.9,25.08,21.02,8.46,13.45,14.18,10.89
580.158,32.26,28.28,23.54,22.86,25.02,20.98,8.44,13.42,14.12,10.87
580.498,32.19,28.24,23.48,22.81,25,20.95,8.4,13.4,14.1,10.81
580.838,32.14,28.19,23.47,22.79,24.94,20.96,8.34,13.36,14.04,10.77
581.178,32.06,28.13,23.44,22.79,24.91,20.9,8.32,13.32,13.99,10.73
581.518,32.03,28.1,23.42,22.74,24.88,20.88,8.3,13.28,13.94,10.71
581.858,32.03,28.05,23.38,22.68,24.84,20.83,8.27,13.24,13.88,10.65
582.197,32.04,28.02,23.31,22.65,24.79,20.79,8.26,13.22,13.86,10.6
582.537,32.05,27.99,23.26,22.59,24.77,20.81,8.23,13.2,13.83,10.59
582.877,31.99,27.95,23.21,22.59,24.74,20.79,8.2,13.2,13.8,10.59
583.217,31.93,27.94,23.19,22.56,24.73,20.73,8.17,13.16,13.77,10.56
583.556,31.91,27.91,23.18,22.59,24.69,20.7,8.15,13.16,13.75,10.55
583.896,31.89,27.87,23.13,22.53,24.66,20.65,8.14,13.14,13.72,10.48
584.235,31.9,27.84,23.15,22.54,24.61,20.65,8.11,13.12,13.68,10.5
584.575,31.88,27.83,23.12,22.51,24.63,20.61,8.09,13.07,13.69,10.46
584.914,31.88,27.81,23.09,22.49,24.63,20.6,8.05,13.06,13.65,10.43
585.254,31.86,27.74,23.05,22.44,24.59,20.56,7.99,13.03,13.63,10.4
585.593,31.85,27.73,23.04,22.42,24.55,20.54,7.95,13.02,13.62,10.38
585.933,31.81,27.69,23.07,22.43,24.53,20.51,7.93,12.99,13.59,10.36
586.272,31.8,27.64,23.09,22.42,24.49,20.46,7.91,12.96,13.58,10.32
586.611,31.77,27.64,23.08,22.39,24.46,20.44,7.89,12.9,13.52,10.28
586.95,31.76,27.61,23.07,22.37,24.45,20.46,7.87,12.86,13.51,10.26
587.289,31.75,27.58,23.01,22.35,24.44,20.46,7.82,12.82,13.51,10.23
587.629,31.75,27.58,23.02,22.37,24.44,20.47,7.78,12.76,13.49,10.23
587.968,31.69,27.57,22.98,22.36,24.44,20.44,7.75,12.72,13.49,10.18
588.307,31.68,27.55,22.94,22.33,24.37,20.38,7.74,12.71,13.44,10.16
588.646,31.69,27.54,22.91,22.28,24.34,20.36,7.7,12.66,13.43,10.13
588.985,31.68,27.58,22.91,22.25,24.35,20.34,7.7,12.63,13.4,10.12
589.323,31.69,27.56,22.87,22.26,24.33,20.33,7.68,12.6,13.36,10.11
589.662,31.65,27.55,22.83,22.21,24.34,20.33,7.65,12.58,13.36,10.12
590.001,31.63,27.56,22.79,22.22,24.34,20.33,7.64,12.57,13.36,10.1
590.34,31.65,27.54,22.81,22.2,24.33,20.31,7.6,12.56,13.37,10.1
590.679,31.64,27.5,22.8,22.21,24.35,20.3,7.58,12.57,13.32,10.08
591.017,31.68,27.5,22.83,22.17,24.35,20.28,7.57,12.56,13.3,10.06
591.356,31.67,27.48,22.78,22.15,24.31,20.21,7.55,12.54,13.28,10.02
591.695,31.71,27.46,22.77,22.09,24.27,20.19,7.55,12.52,13.21,10.01
592.033,31.73,27.47,22.78,22.09,24.28,20.21,7.53,12.49,13.2,10.01
592.372,31.72,27.45,22.75,22.07,24.28,20.19,7.55,12.46,13.21,9.99
592.71,31.71,27.41,22.71,22.05,24.26,20.16,7.52,12.46,13.2,9.95
593.048,31.63,27.4,22.68,21.99,24.25,20.13,7.49,12.41,13.16,9.9
593.387,31.62,27.39,22.67,21.99,24.2,20.08,7.48,12.39,13.12,9.88
593.725,31.58,27.35,22.63,21.96,24.14,20.03,7.45,12.36,13.08,9.87
594.063,31.53,27.34,22.58,21.94,24.12,20,7.43,12.34,13.06,9.83
594.402,31.48,27.35,22.53,21.89,24.05,19.95,7.42,12.27,13.08,9.79
594.74,31.4,27.37,22.46,21.86,24.03,19.94,7.4,12.24,13.03,9.76
595.078,31.38,27.34,22.5,21.81,24.03,19.93,7.39,12.23,13.03,9.77
595.416,31.3,27.29,22.46,21.76,24.05,19.91,7.34,12.21,13.02,9.74
595.754,31.21,27.23,22.43,21.76,24.01,19.9,7.32,12.22,12.99,9.75
596.092,31.13,27.19,22.44,21.75,23.99,19.88,7.31,12.25,12.99,9.76
596.43,31.1,27.19,22.45,21.77,23.96,19.86,7.3,12.21,12.96,9.78
596.768,31.12,27.21,22.47,21.75,23.95,19.87,7.34,12.26,12.98,9.82
597.106,31.12,27.17,22.46,21.7,23.94,19.88,7.34,12.22,12.99,9.82
597.444,31.14,27.21,22.48,21.69,23.96,19.9,7.34,12.21,13.02,9.81
597.781,31.16,27.18,22.5,21.69,23.92,19.93,7.34,12.2,13.03,9.8
598.119,31.2,27.15,22.5,21.65,23.94,19.92,7.34,12.2,13,9.84
598.457,31.18,27.06,22.55,21.63,23.92,19.87,7.36,12.18,13.02,9.85
598.795,31.13,27.02,22.54,21.66,23.9,19.87,7.39,12.16,13,9.86
599.132,31.1,26.99,22.49,21.63,23.87,19.82,7.39,12.11,12.98,9.85
599.47,31.09,26.98,22.49,21.56,23.87,19.78,7.37,12.1,13,9.81
599.807,31.02,26.97,22.46,21.5,23.82,19.77,7.34,12.06,12.92,9.75
600.145,30.99,26.95,22.4,21.44,23.79,19.75,7.32,12.05,12.91,9.74
600.482,30.94,26.92,22.37,21.41,23.81,19.68,7.31,11.99,12.91,9.73
600.82,30.9,26.92,22.34,21.4,23.76,19.7,7.27,12.01,12.91,9.68
601.157,30.84,26.85,22.27,21.37,23.73,19.69,7.24,12.01,12.84,9.67
601.494,30.75,26.82,22.21,21.31,23.74,19.64,7.24,11.97,12.77,9.65
601.831,30.7,26.79,22.17,21.3,23.7,19.65,7.23,11.95,12.78,9.64
602.169,30.68,26.78,22.1,21.26,23.65,19.62,7.25,11.96,12.79,9.64
602.506,30.69,26.79,22.08,21.21,23.65,19.62,7.23,11.94,12.77,9.62
602.843,30.66,26.81,22.06,21.22,23.62,19.61,7.25,11.98,12.75,9.64
603.18,30.64,26.82,22.03,21.25,23.63,19.62,7.26,11.96,12.75,9.68
603.517,30.64,26.77,22.01,21.24,23.62,19.6,7.26,11.96,12.75,9.7
603.854,30.63,26.73,21.99,21.22,23.58,19.58,7.26,11.95,12.73,9.71
604.191,30.61,26.64,21.92,21.2,23.55,19.59,7.22,11.96,12.69,9.68
604.528,30.58,26.61,21.93,21.18,23.62,19.52,7.24,11.93,12.67,9.73
604.865,30.57,26.62,21.93,21.16,23.6,19.48,7.28,11.94,12.67,9.72
605.202,30.6,26.61,21.91,21.17,23.57,19.43,7.27,11.98,12.72,9.74
605.538,30.6,26.62,21.91,21.18,23.54,19.4,7.29,11.98,12.7,9.7
605.875,30.56,26.6,21.91,21.18,23.53,19.38,7.25,11.99,12.66,9.71
606.212,30.56,26.54,21.84,21.14,23.46,19.31,7.2,11.93,12.62,9.69
606.548,30.58,26.5,21.88,21.1,23.47,19.29,7.18,11.92,12.62,9.66
606.885,30.57,26.43,21.87,21.08,23.46,19.26,7.18,11.87,12.6,9.65
607.222,30.61,26.42,21.85,21.1,23.45,19.25,7.15,11.83,12.62,9.68
607.558,30.57,26.39,21.85,21.12,23.46,19.26,7.16,11.82,12.61,9.65
607.895,30.57,26.44,21.86,21.1,23.46,19.21,7.16,11.77,12.61,9.63
608.231,30.58,26.44,21.83,21.1,23.37,19.2,7.17,11.73,12.6,9.58
608.567,30.56,26.41,21.82,21.08,23.36,19.2,7.14,11.69,12.62,9.55
608.904,30.49,26.36,21.8,21.07,23.33,19.18,7.11,11.61,12.57,9.48
609.24,30.43,26.31,21.79,21.01,23.34,19.15,7.06,11.56,12.54,9.48
609.576,30.43,26.28,21.82,20.96,23.37,19.17,7.07,11.49,12.54,9.5
609.912,30.34,26.25,21.85,20.97,23.35,19.16,7.09,11.52,12.56,9.49
610.248,30.28,26.2,21.73,20.95,23.27,19.13,7.02,11.46,12.51,9.45
610.585,30.19,26.12,21.63,20.83,23.18,19.02,6.94,11.39,12.42,9.34
610.921,30.05,26.04,21.56,20.74,23.07,18.91,6.86,11.32,12.3,9.2
611.257,29.98,25.98,21.48,20.59,22.94,18.76,6.73,11.21,12.21,9.07
611.593,29.89,25.84,21.38,20.51,22.79,18.65,6.65,11.07,12.08,8.96
611.929,29.77,25.72,21.25,20.37,22.67,18.51,6.48,11,11.89,8.84
612.264,29.63,25.53,21.14,20.2,22.5,18.31,6.31,10.81,11.65,8.7
612.6,29.52,25.41,20.98,20.05,22.34,18.15,6.17,10.68,11.47,8.57
612.936,29.41,25.22,20.81,19.88,22.15,17.99,6.02,10.52,11.25,8.36
613.272,29.21,25.08,20.61,19.73,21.91,17.78,5.81,10.36,11.04,8.1
613.608,29.12,24.97,20.42,19.52,21.74,17.62,5.55,10.16,10.84,7.86
613.943,28.99,24.82,20.3,19.34,21.58,17.49,5.44,10,10.7,7.67
614.279,28.86,24.67,20.16,19.19,21.39,17.39,5.25,9.8,10.52,7.48
614.614,28.79,24.56,20.01,19.05,21.28,17.25,5.14,9.65,10.43,7.35
614.95,28.69,24.4,19.88,18.96,21.16,17.14,5.04,9.53,10.31,7.21
615.285,28.56,24.31,19.81,18.85,21.04,17.03,4.95,9.48,10.23,7.11
615.621,28.48,24.23,19.79,18.81,21.01,17.05,4.9,9.39,10.19,7.07
615.956,28.5,24.22,19.76,18.78,21.01,17.08,4.86,9.39,10.25,7.03
616.292,28.54,24.24,19.8,18.77,21.07,17.12,4.88,9.41,10.32,7.07
616.627,28.55,24.28,19.83,18.8,21.1,17.15,4.9,9.4,10.39,7.12
616.962,28.66,24.31,19.9,18.83,21.18,17.22,4.98,9.42,10.46,7.2
617.297,28.65,24.3,19.92,18.91,21.26,17.25,5.08,9.47,10.53,7.27
617.632,28.67,24.38,19.99,19.02,21.29,17.26,5.14,9.55,10.62,7.35
617.968,28.8,24.43,20.12,19.15,21.44,17.32,5.25,9.69,10.79,7.46
618.303,28.89,24.51,20.21,19.2,21.46,17.43,5.33,9.79,10.85,7.54
618.638,28.89,24.58,20.28,19.25,21.56,17.54,5.41,9.89,10.93,7.66
618.973,29,24.62,20.36,19.3,21.66,17.63,5.47,9.99,10.98,7.74
619.308,29.12,24.71,20.44,19.37,21.74,17.67,5.59,10.12,11.11,7.81
619.643,29.16,24.8,20.51,19.44,21.8,17.72,5.68,10.18,11.14,7.89
619.977,29.16,24.81,20.58,19.48,21.82,17.73,5.73,10.25,11.19,7.89
620.312,29.28,24.9,20.67,19.6,21.85,17.8,5.8,10.38,11.26,7.97
620.647,29.28,24.92,20.64,19.6,21.83,17.78,5.83,10.4,11.29,7.99
620.982,29.29,24.99,20.67,19.63,21.8,17.84,5.87,10.48,11.32,8.02
621.316,29.29,24.99,20.76,19.64,21.83,17.86,5.88,10.51,11.28,8
621.651,29.36,25.12,20.75,19.63,21.84,17.94,5.94,10.54,11.27,8.07
621.986,29.35,25.13,20.81,19.69,21.89,17.92,5.99,10.52,11.3,8.08
622.32,29.48,25.17,20.85,19.76,21.89,17.94,6.03,10.55,11.35,8.1
622.655,29.48,25.24,20.9,19.86,21.92,18.03,6.07,10.58,11.43,8.19
622.989,29.45,25.21,20.83,19.78,21.97,17.99,6.02,10.5,11.36,8.2
623.324,29.41,25.2,20.83,19.74,21.95,18,6.04,10.55,11.4,8.17
623.658,29.38,25.13,20.75,19.71,21.97,18.03,6.02,10.53,11.32,8.2
623.992,29.32,25.08,20.65,19.73,21.98,17.96,5.95,10.5,11.31,8.22
624.326,29.35,25.06,20.7,19.78,22.1,18.03,5.96,10.54,11.33,8.26
624.661,29.39,25.07,20.73,19.79,22.12,18.08,5.97,10.55,11.41,8.33
624.995,29.4,25.04,20.65,19.8,22.12,18.1,6.03,10.53,11.37,8.37
625.329,29.29,24.98,20.66,19.84,22.05,18.05,6,10.52,11.33,8.35
625.663,29.25,24.97,20.66,19.8,22.1,18.05,5.98,10.55,11.37,8.38
625.997,29.16,25.02,20.71,19.83,22.12,18.09,6.02,10.55,11.33,8.39
626.331,29.13,24.95,20.64,19.84,22.1,18.01,6.02,10.51,11.34,8.32
626.665,29.04,24.9,20.74,19.91,22.05,17.98,6.04,10.54,11.41,8.25
626.999,29.12,24.89,20.77,19.97,22.09,18,6.06,10.53,11.38,8.27
627.333,29.24,24.97,20.89,20,22.1,17.97,6.14,10.55,11.45,8.29
627.667,29.13,25,20.95,19.91,22.09,17.95,6.19,10.57,11.5,8.28
628.001,29.21,25.07,20.96,19.98,22,18.03,6.22,10.62,11.51,8.25
628.334,29.22,25.03,21,19.96,22,18.01,6.2,10.59,11.44,8.31
628.668,29.23,25.04,21.02,20.01,22.08,17.99,6.2,10.66,11.52,8.36
629.002,29.26,24.98,20.99,20.01,22.17,18.02,6.27,10.73,11.59,8.38
629.335,29.3,24.97,21.05,20.09,22.21,18.12,6.3,10.74,11.57,8.39
629.669,29.34,24.95,21.01,20.08,22.22,18.13,6.32,10.77,11.62,8.44
630.002,29.37,24.97,21.06,20.11,22.24,18.18,6.32,10.85,11.61,8.47
